"","gene_names","ID","CpG_logFC","Gene_logFC","Gene_P.value","AveExpr","Gene_log2_P.value"
"47","ABCD1","X_152987864","UP",-1.00756369536249,0.00251450642208279,12.590184638165,8.63550904657839
"48","ABCD3","1_94876094","NA",-0.466761254289801,0.0527098041200878,15.6887818666798,4.24578485903346
"49","ABCE1","4_146015816","NA",0.291375100659701,0.17892457642788,29.2853215997237,2.48257653055265
"50","ABCF1","6_30544627","NA",-0.0962902896691284,0.373909012187701,26.4536137284882,1.41924085053853
"51","ABCF1","6_30534753","NA",-0.0962902896691284,0.373909012187701,26.4536137284882,1.41924085053853
"52","ABCF3","3_183902355","NA",-0.115610740021287,0.439210416846894,14.9117530451482,1.18701582343328
"53","ABHD10","3_111695488","NA",0.0020585003539928,0.992701137862284,13.5855003661951,0.0105686488567098
"54","ABHD12","20_25366671","NA",0.215515974720958,0.178130033436838,12.2897111069282,2.48899731377937
"55","ABHD12B","14_51338682","UP",1.00948284860774,0.00967958398439468,6.62762375779659,6.69083924093785
"56","ABHD12B","14_51338682","UP",1.00948284860774,0.00967958398439468,6.62762375779659,6.69083924093785
"57","ABHD12B","14_51338682","UP",1.00948284860774,0.00967958398439468,6.62762375779659,6.69083924093785
"58","ABHD12B","14_51338682","UP",1.00948284860774,0.00967958398439468,6.62762375779659,6.69083924093785
"59","ABHD13","13_108866349","NA",0.189292201397806,0.310141753789151,12.6264030097714,1.6890003285966
"60","ABHD14A","3_52002602","NA",-0.101723411386644,0.766232636514701,4.93575940513574,0.384145618414072
"61","ABHD14A-ACY1","3_52002602","NA",0.539190920982941,0.171368438574307,0.526887563234583,2.54482666633014
"62","ABHD14B","3_52002602","NA",0.239607433798474,0.249263983835908,21.03390695527,2.00425365207007
"63","ABHD14B","3_52010821","NA",0.239607433798474,0.249263983835908,21.03390695527,2.00425365207007
"64","ABHD16A","6_31643317","UP",0.161157630493264,0.220836461818505,6.64534239404977,2.17894970292575
"65","ABHD16A","6_31661602","NA",0.161157630493264,0.220836461818505,6.64534239404977,2.17894970292575
"66","ABHD16A","6_31643317","UP",0.161157630493264,0.220836461818505,6.64534239404977,2.17894970292575
"67","ABHD16B","20_62486746","NA",0.0420889539680838,0.677184781877173,0.0525008858977302,0.562378542440912
"68","ABHD17A","19_1872080","NA",-0.231001635549241,0.390397230175044,17.5295006941751,1.35698527771121
"69","ABHD17B","9_74525103","NA",0.487150376953036,0.0987465686702665,15.1574050103421,3.34012557272065
"70","ABHD2","15_89621638","NA",0.196056903954601,0.442327357099585,55.1046569952459,1.17681362196716
"71","ABHD3","18_19275306","UP",0.357823708576585,0.143500347523724,16.7765636958319,2.80087386411778
"72","ABHD4","14_23062238","NA",-0.693442625442752,0.176176094354213,15.1051777654177,2.50490991918991
"73","ABHD4","14_23067560","NA",-0.693442625442752,0.176176094354213,15.1051777654177,2.50490991918991
"74","ABHD8","19_17400417","UP",-0.510903804988691,0.0680234964645057,7.07733160953675,3.87782302609358
"75","ABI1","10_27148168","UP",0.291298505384314,0.0232830248230044,29.9435149313153,5.42457769107891
"76","ABI3","17_47286829","UP",-1.72866935861788,0.0186124054522971,4.54380906532381,5.74759166958245
"77","ABI3","17_47286829","UP",-1.72866935861788,0.0186124054522971,4.54380906532381,5.74759166958245
"78","ABI3","17_47286829","UP",-1.72866935861788,0.0186124054522971,4.54380906532381,5.74759166958245
"79","ABL1","9_133576743","NA",0.232096106089767,0.18367373521446,30.6650049911076,2.44478275469256
"80","ABL2","1_179196747","NA",0.464290232219025,0.0041669863518628,22.8336733794403,7.90677990987531
"81","ABLIM1","10_116442134","NA",0.52032547602497,0.392205943929314,15.3258881520938,1.35031669497085
"82","ABLIM1","10_116411177","NA",0.52032547602497,0.392205943929314,15.3258881520938,1.35031669497085
"83","ABLIM2","4_8152403","NA",-0.0766589279481853,0.896398626141707,0.454830099127919,0.157787657172551
"84","ABLIM3","5_148520758","UP",0.00583467714586422,0.995507760128982,0.86691458067875,0.00649553287833636
"85","ABR","17_1075669","UP",0.010234823781694,0.980898477248087,33.3619170944777,0.0278242692991971
"86","ABR","17_1075669","UP",0.010234823781694,0.980898477248087,33.3619170944777,0.0278242692991971
"87","ABRACL","6_139348172","NA",-0.352801316499444,0.121976980786733,16.2106176041961,3.03531918347836
"88","ABT1","6_26593067","NA",-0.19175855635492,0.14863164515655,9.65364471588062,2.75018678217405
"89","ABTB1","3_127388664","NA",-0.627346894677709,0.0632942506963267,22.4286918031765,3.9817817306993
"90","AC000003.1","17_9972695","NA",0,1,0,0
"91","AC002059.10","22_29710107","UP",0,1,0,0
"92","AC002059.10","22_29710107","UP",0,1,0,0
"93","AC002066.1","7_116135054","UP",0,1,0,0
"94","AC002066.2","7_115984335","NA",0,1,0,0
"95","AC002115.9","19_36099660","UP",0,1,0,0
"96","AC002116.7","19_36499432","UP",0,1,0,0
"97","AC002116.8","19_36499432","UP",0,1,0,0
"98","AC002117.1","17_43236773","UP",0,1,0,0
"99","AC002117.1","17_43236773","UP",0,1,0,0
"100","AC002128.5","19_35735664","UP",0,1,0,0
"101","AC002310.10","16_30530180","UP",0,1,0,0
"102","AC002310.12","16_30530180","UP",0,1,0,0
"103","AC002310.13","16_30563264","NA",0,1,0,0
"104","AC002310.7","16_30583431","NA",0,1,0,0
"105","AC002398.11","19_36230209","NA",0,1,0,0
"106","AC002398.11","19_36243528","NA",0,1,0,0
"107","AC002398.12","19_36243528","NA",0,1,0,0
"108","AC002398.13","19_36260287","NA",0,1,0,0
"109","AC002398.5","19_36260287","NA",0,1,0,0
"110","AC002398.9","19_36230209","NA",0,1,0,0
"111","AC002451.3","7_95223398","UP",0,1,0,0
"112","AC002454.1","7_92460612","NA",0,1,0,0
"113","AC002456.2","7_90224880","NA",0,1,0,0
"114","AC002467.7","7_107383378","NA",0,1,0,0
"115","AC002472.13","22_21399681","NA",0,1,0,0
"116","AC002511.1","19_35883528","NA",0,1,0,0
"117","AC002511.2","19_35903842","NA",0,1,0,0
"118","AC002979.1","12_111723835","NA",0,1,0,0
"119","AC003002.4","19_57874301","NA",0,1,0,0
"120","AC003002.6","19_57900763","NA",0,1,0,0
"121","AC003005.2","19_57988589","NA",0,1,0,0
"122","AC003102.3","17_42380428","NA",0,1,0,0
"123","AC003102.3","17_42390257","NA",0,1,0,0
"124","AC003104.1","17_40422306","NA",0,1,0,0
"125","AC003681.1","22_30333134","NA",0,1,0,0
"126","AC003986.5","7_19180195","DOWN",0,1,0,0
"127","AC003991.3","7_87842176","NA",0,1,0,0
"128","AC004076.7","19_57900763","NA",0,1,0,0
"129","AC004076.9","19_57988589","NA",0,1,0,0
"130","AC004076.9","19_57963294","NA",0,1,0,0
"131","AC004221.2","19_1232134","UP",0,1,0,0
"132","AC004221.2","19_1232134","UP",0,1,0,0
"133","AC004221.2","19_1232134","UP",0,1,0,0
"134","AC004221.2","19_1232134","UP",0,1,0,0
"135","AC004231.2","17_39072966","NA",0,1,0,0
"136","AC004449.6","19_628591","NA",0,1,0,0
"137","AC004492.1","7_106932849","NA",0,1,0,0
"138","AC004528.1","19_986107","NA",0,1,0,0
"139","AC004528.4","19_986107","NA",0,1,0,0
"140","AC004540.4","7_26414940","NA",0,1,0,0
"141","AC004549.6","7_27772675","NA",0,1,0,0
"142","AC004691.5","7_30839356","NA",0,1,0,0
"143","AC004692.4","7_43285149","NA",0,1,0,0
"144","AC004706.1","17_6553364","NA",0,1,0,0
"145","AC004771.1","17_4876529","UP",0,1,0,0
"146","AC004771.1","17_4876529","UP",0,1,0,0
"147","AC004837.5","7_39742394","NA",0,1,0,0
"148","AC004840.8","7_2414681","NA",0,1,0,0
"149","AC004854.4","7_44884667","NA",0,1,0,0
"150","AC004893.11","7_98610216","NA",0,1,0,0
"151","AC004917.1","7_106300069","UP",0,1,0,0
"152","AC004941.3","7_149095265","NA",0,1,0,0
"153","AC005003.1","22_31739761","UP",0,1,0,0
"154","AC005037.1","2_201697328","NA",0,1,0,0
"155","AC005037.2","2_201697328","NA",0,1,0,0
"156","AC005037.3","2_201822381","NA",0,1,0,0
"157","AC005041.17","2_74724092","UP",0,1,0,0
"158","AC005041.17","2_74724092","UP",0,1,0,0
"159","AC005042.4","2_159589994","NA",0,1,0,0
"160","AC005071.1","7_99800318","UP",0,1,0,0
"161","AC005076.5","7_86779551","NA",0,1,0,0
"162","AC005083.1","7_20256941","UP",0,1,0,0
"163","AC005083.1","7_20256941","UP",0,1,0,0
"164","AC005083.1","7_20256941","UP",0,1,0,0
"165","AC005154.6","7_30632312","NA",0,1,0,0
"166","AC005154.6","7_30621402","NA",0,1,0,0
"167","AC005215.1","5_141906466","NA",0,1,0,0
"168","AC005220.3","20_52556648","NA",0,1,0,0
"169","AC005253.2","19_18666701","NA",0,1,0,0
"170","AC005253.4","19_18673770","UP",0,1,0,0
"171","AC005329.7","19_1378482","NA",0,1,0,0
"172","AC005363.9","16_2013695","NA",0,1,0,0
"173","AC005481.5","7_157394807","NA",0,1,0,0
"174","AC005522.6","7_75982515","NA",0,1,0,0
"175","AC005523.2","19_4768654","UP",0,1,0,0
"176","AC005523.3","19_4768654","UP",0,1,0,0
"177","AC005538.5","2_234863824","NA",0,1,0,0
"178","AC005540.3","2_191745037","NA",0,1,0,0
"179","AC005546.2","19_13239860","NA",0,1,0,0
"180","AC005549.3","17_32581882","NA",0,1,0,0
"181","AC005606.1","16_2030662","UP",0,1,0,0
"182","AC005606.14","16_2030662","UP",0,1,0,0
"183","AC005606.14","16_2038493","UP",0,1,0,0
"184","AC005606.15","16_2038493","UP",0,1,0,0
"185","AC005609.1","5_140227249","NA",0,1,0,0
"186","AC005618.1","5_140699383","NA",0,1,0,0
"187","AC005624.2","19_2439031","UP",0,1,0,0
"188","AC005624.2","19_2439031","UP",0,1,0,0
"189","AC005703.2","17_15163465","NA",0,1,0,0
"190","AC005703.3","17_15163465","NA",0,1,0,0
"191","AC005740.5","5_141358041","NA",0,1,0,0
"192","AC005776.1","19_15440064","NA",0,1,0,0
"193","AC005779.2","19_45680917","NA",0,1,0,0
"194","AC005785.2","19_15489199","UP",0,1,0,0
"195","AC005786.5","19_3537826","UP",0,1,0,0
"196","AC005786.5","19_3537826","UP",0,1,0,0
"197","AC005786.5","19_3537826","UP",0,1,0,0
"198","AC005786.7","19_3537826","UP",0,1,0,0
"199","AC005786.7","19_3537826","UP",0,1,0,0
"200","AC005786.7","19_3537826","UP",0,1,0,0
"201","AC005789.11","19_38877104","NA",0,1,0,0
"202","AC005841.1","12_2946158","NA",0,1,0,0
"203","AC005863.1","17_14678861","NA",0,1,0,0
"204","AC005932.1","19_19049011","NA",0,1,0,0
"205","AC005943.5","19_1563742","NA",0,1,0,0
"206","AC005944.2","19_3027387","UP",0,1,0,0
"207","AC006011.4","2_128599905","NA",0,1,0,0
"208","AC006042.7","7_8007422","NA",0,1,0,0
"209","AC006126.4","19_45745446","NA",0,1,0,0
"210","AC006129.4","19_42041572","NA",0,1,0,0
"211","AC006160.5","4_17608919","NA",0,1,0,0
"212","AC006369.2","2_37826702","NA",0,1,0,0
"213","AC006372.1","7_157310478","NA",0,1,0,0
"214","AC006372.6","7_157303401","NA",0,1,0,0
"215","AC006435.1","17_2314092","NA",0,1,0,0
"216","AC006445.7","4_13627599","NA",0,1,0,0
"217","AC006483.1","7_5545104","UP",0,1,0,0
"218","AC006483.1","7_5545104","UP",0,1,0,0
"219","AC006486.1","19_42744674","NA",0,1,0,0
"220","AC006486.9","19_42757045","NA",0,1,0,0
"221","AC006538.4","19_2738484","NA",0,1,0,0
"222","AC006946.15","22_17597619","NA",0,1,0,0
"223","AC006946.17","22_17559613","UP",0,1,0,0
"224","AC006960.7","7_36501010","NA",0,1,0,0
"225","AC006994.2","2_211030130","NA",0,1,0,0
"226","AC006994.3","2_211030130","NA",0,1,0,0
"227","AC007009.1","7_8298709","UP",0,1,0,0
"228","AC007038.7","2_210893932","NA",0,1,0,0
"229","AC007041.1","2_20549888","NA",0,1,0,0
"230","AC007096.1","7_29127728","NA",0,1,0,0
"231","AC007128.1","7_8298709","UP",0,1,0,0
"232","AC007163.6","2_201674570","NA",0,1,0,0
"233","AC007182.6","14_76041807","NA",0,1,0,0
"234","AC007216.1","16_12008512","NA",0,1,0,0
"235","AC007216.2","16_12054169","UP",0,1,0,0
"236","AC007228.11","19_57074833","NA",0,1,0,0
"237","AC007229.3","19_10950011","NA",0,1,0,0
"238","AC007246.3","2_39659998","NA",0,1,0,0
"239","AC007271.3","2_102796770","NA",0,1,0,0
"240","AC007285.6","7_30020860","UP",0,1,0,0
"241","AC007285.6","7_30020860","UP",0,1,0,0
"242","AC007285.6","7_30020860","UP",0,1,0,0
"243","AC007285.7","7_30114142","NA",0,1,0,0
"244","AC007292.7","19_4326634","UP",0,1,0,0
"245","AC007292.7","19_4326634","UP",0,1,0,0
"246","AC007365.2","2_65002925","NA",0,1,0,0
"247","AC007383.3","2_206947984","NA",0,1,0,0
"248","AC007383.4","2_206976307","NA",0,1,0,0
"249","AC007391.2","2_37550327","UP",0,1,0,0
"250","AC007405.8","2_171664227","NA",0,1,0,0
"251","AC007421.1","17_7516998","NA",0,1,0,0
"252","AC007436.1","12_9279208","NA",0,1,0,0
"253","AC007450.1","12_11694590","NA",0,1,0,0
"254","AC007551.3","7_35837238","NA",0,1,0,0
"255","AC007556.3","2_169956259","NA",0,1,0,0
"256","AC007611.1","16_48684084","NA",0,1,0,0
"257","AC007879.5","2_208392966","UP",0,1,0,0
"258","AC008060.5","7_155301716","NA",0,1,0,0
"259","AC008060.8","7_155247684","NA",0,1,0,0
"260","AC008073.9","2_24423614","NA",0,1,0,0
"261","AC008074.3","2_64676041","NA",0,1,0,0
"262","AC008074.5","2_64676041","NA",0,1,0,0
"263","AC008271.1","2_15828658","UP",0,1,0,0
"264","AC008277.1","2_160242682","NA",0,1,0,0
"265","AC008278.2","2_15701485","NA",0,1,0,0
"266","AC008278.3","2_15818632","NA",0,1,0,0
"267","AC008394.1","5_86534776","NA",0,1,0,0
"268","AC008397.1","19_18507514","NA",0,1,0,0
"269","AC008440.10","19_54361185","UP",0,1,0,0
"270","AC008440.10","19_54361185","UP",0,1,0,0
"271","AC008440.5","19_54373773","NA",0,1,0,0
"272","AC008592.4","5_95187970","NA",0,1,0,0
"273","AC008592.8","5_95182207","NA",0,1,0,0
"274","AC008671.1","5_171703461","NA",0,1,0,0
"275","AC008694.3","5_157112085","NA",0,1,0,0
"276","AC008697.1","5_158754122","UP",0,1,0,0
"277","AC008697.1","5_158754122","UP",0,1,0,0
"278","AC008697.1","5_158754122","UP",0,1,0,0
"279","AC008706.1","5_159554921","NA",0,1,0,0
"280","AC008738.1","19_33791325","NA",0,1,0,0
"281","AC008753.6","19_54361185","UP",0,1,0,0
"282","AC008753.6","19_54361185","UP",0,1,0,0
"283","AC008937.2","5_56154298","NA",0,1,0,0
"284","AC008949.1","5_32378290","NA",0,1,0,0
"285","AC008984.2","19_54837885","UP",0,1,0,0
"286","AC008984.2","19_54837885","UP",0,1,0,0
"287","AC008984.2","19_54837885","UP",0,1,0,0
"288","AC008984.5","19_54796810","NA",0,1,0,0
"289","AC008984.6","19_54837885","UP",0,1,0,0
"290","AC008984.6","19_54837885","UP",0,1,0,0
"291","AC008984.6","19_54837885","UP",0,1,0,0
"292","AC008984.7","19_54796810","NA",0,1,0,0
"293","AC009005.2","19_568070","NA",0,1,0,0
"294","AC009009.1","5_135048409","NA",0,1,0,0
"295","AC009065.1","16_2292306","UP",0,1,0,0
"296","AC009065.1","16_2292306","UP",0,1,0,0
"297","AC009065.2","16_2308285","NA",0,1,0,0
"298","AC009120.4","16_74330045","NA",0,1,0,0
"299","AC009121.1","16_11428923","NA",0,1,0,0
"300","AC009133.14","16_29819843","NA",0,1,0,0
"301","AC009133.15","16_29815642","NA",0,1,0,0
"302","AC009228.1","2_24434861","NA",0,1,0,0
"303","AC009299.2","2_162108416","NA",0,1,0,0
"304","AC009313.1","2_162013468","NA",0,1,0,0
"305","AC009336.1","2_176969047","NA",0,1,0,0
"306","AC009403.2","7_155437103","NA",0,1,0,0
"307","AC009480.3","2_148659912","NA",0,1,0,0
"308","AC009487.4","2_162278434","NA",0,1,0,0
"309","AC009487.5","2_162278434","NA",0,1,0,0
"310","AC009495.2","2_166649692","UP",0,1,0,0
"311","AC009501.4","2_63274196","NA",0,1,0,0
"312","AC009505.2","2_106471337","NA",0,1,0,0
"313","AC009506.1","2_160470703","NA",0,1,0,0
"314","AC009677.1","15_70017141","NA",0,1,0,0
"315","AC009950.2","2_230989680","NA",0,1,0,0
"316","AC009950.2","2_231033334","NA",0,1,0,0
"317","AC009955.8","2_220487654","NA",0,1,0,0
"318","AC009961.3","2_160566210","NA",0,1,0,0
"319","AC009967.3","2_170644537","NA",0,1,0,0
"320","AC010127.3","2_166809901","NA",0,1,0,0
"321","AC010136.2","2_218837220","NA",0,1,0,0
"322","AC010170.1","3_45263958","NA",0,1,0,0
"323","AC010226.4","5_114937005","UP",0,1,0,0
"324","AC010226.4","5_114937005","UP",0,1,0,0
"325","AC010226.4","5_114937005","UP",0,1,0,0
"326","AC010247.1","19_42693183","NA",0,1,0,0
"327","AC010295.1","5_153469738","NA",0,1,0,0
"328","AC010297.1","5_175875815","NA",0,1,0,0
"329","AC010319.1","19_17557184","NA",0,1,0,0
"330","AC010327.2","19_55738449","NA",0,1,0,0
"331","AC010376.1","5_67262227","NA",0,1,0,0
"332","AC010422.1","19_12739871","NA",0,1,0,0
"333","AC010441.1","5_150156689","UP",0,1,0,0
"334","AC010441.1","5_150156689","UP",0,1,0,0
"335","AC010458.1","19_48552650","NA",0,1,0,0
"336","AC010492.4","19_54738657","NA",0,1,0,0
"337","AC010492.5","19_54764090","NA",0,1,0,0
"338","AC010518.3","19_54796810","NA",0,1,0,0
"339","AC010524.2","19_49886970","NA",0,1,0,0
"340","AC010525.1","19_56175778","NA",0,1,0,0
"341","AC010525.2","19_56175778","NA",0,1,0,0
"342","AC010525.4","19_56175778","NA",0,1,0,0
"343","AC010525.6","19_56175778","NA",0,1,0,0
"344","AC010525.7","19_56175778","NA",0,1,0,0
"345","AC010547.9","16_71522996","UP",0,1,0,0
"346","AC010547.9","16_71522996","UP",0,1,0,0
"347","AC010547.9","16_71522996","UP",0,1,0,0
"348","AC010547.9","16_71522996","UP",0,1,0,0
"349","AC010547.9","16_71522996","UP",0,1,0,0
"350","AC010609.1","5_156654508","NA",0,1,0,0
"351","AC010642.1","19_58786602","UP",0,1,0,0
"352","AC010731.3","2_207503231","NA",0,1,0,0
"353","AC010731.4","2_207503231","NA",0,1,0,0
"354","AC010733.4","2_61102532","NA",0,1,0,0
"355","AC010746.3","2_198168306","NA",0,1,0,0
"356","AC010761.14","17_27049991","UP",0,1,0,0
"357","AC010761.14","17_27049991","UP",0,1,0,0
"358","AC010761.6","17_27068736","UP",0,1,0,0
"359","AC010761.8","17_27048612","NA",0,1,0,0
"360","AC010883.5","2_43455071","NA",0,1,0,0
"361","AC010884.1","2_105650026","NA",0,1,0,0
"362","AC010894.3","2_175350781","NA",0,1,0,0
"363","AC010907.2","2_3651725","NA",0,1,0,0
"364","AC010976.2","2_128224215","NA",0,1,0,0
"365","AC011247.3","2_38824491","NA",0,1,0,0
"366","AC011313.1","12_105718848","UP",0,1,0,0
"367","AC011465.1","19_38543471","NA",0,1,0,0
"368","AC011475.1","19_10733589","UP",0,1,0,0
"369","AC011475.1","19_10733589","UP",0,1,0,0
"370","AC011484.1","19_46992305","NA",0,1,0,0
"371","AC011495.1","19_50180194","NA",0,1,0,0
"372","AC011498.1","19_4467980","UP",0,1,0,0
"373","AC011500.1","19_39916353","NA",0,1,0,0
"374","AC011523.2","19_51319574","NA",0,1,0,0
"375","AC011551.3","19_47099124","NA",0,1,0,0
"376","AC011558.5","19_1036370","UP",0,1,0,0
"377","AC011747.7","2_8821099","NA",0,1,0,0
"378","AC011747.7","2_8815511","NA",0,1,0,0
"379","AC011893.3","2_136566352","NA",0,1,0,0
"380","AC011899.9","7_157644922","NA",0,1,0,0
"381","AC012047.1","10_77883554","NA",0,1,0,0
"382","AC012313.1","19_58891680","UP",0,1,0,0
"383","AC012314.20","19_54703387","UP",0,1,0,0
"384","AC012314.8","19_54622003","NA",0,1,0,0
"385","AC012358.8","2_55534347","NA",0,1,0,0
"386","AC012360.1","2_105857989","NA",0,1,0,0
"387","AC012360.4","2_105936586","NA",0,1,0,0
"388","AC012360.6","2_105988215","NA",0,1,0,0
"389","AC012362.3","2_209222656","UP",0,1,0,0
"390","AC012362.3","2_209222656","UP",0,1,0,0
"391","AC012362.3","2_209222656","UP",0,1,0,0
"392","AC012363.4","2_120972997","NA",0,1,0,0
"393","AC012467.1","3_53915522","NA",0,1,0,0
"394","AC012485.2","2_239206977","NA",0,1,0,0
"395","AC012506.4","2_23600229","NA",0,1,0,0
"396","AC012507.4","2_231772014","UP",0,1,0,0
"397","AC012531.25","12_54410340","NA",0,1,0,0
"398","AC012613.2","5_148655638","NA",0,1,0,0
"399","AC013264.2","2_198059736","NA",0,1,0,0
"400","AC013267.1","2_25186447","NA",0,1,0,0
"401","AC013283.1","12_98997010","NA",0,1,0,0
"402","AC013394.2","15_93422047","NA",0,1,0,0
"403","AC013436.6","7_44812016","NA",0,1,0,0
"404","AC013468.1","2_190640564","NA",0,1,0,0
"405","AC013472.3","2_27235655","NA",0,1,0,0
"406","AC013731.1","2_158710443","NA",0,1,0,0
"407","AC013733.3","2_182542400","DOWN",0,1,0,0
"408","AC015923.1","17_61491614","NA",0,1,0,0
"409","AC015936.3","17_42979068","NA",0,1,0,0
"410","AC015977.6","2_26893511","NA",0,1,0,0
"411","AC016292.1","17_1075669","UP",0,1,0,0
"412","AC016292.1","17_1075669","UP",0,1,0,0
"413","AC016697.2","2_209129299","NA",0,1,0,0
"414","AC016738.3","2_101593126","NA",0,1,0,0
"415","AC016738.4","2_101611377","NA",0,1,0,0
"416","AC016757.3","2_239134204","NA",0,1,0,0
"417","AC016894.1","2_61643681","NA",0,1,0,0
"418","AC016999.2","2_239330477","UP",0,1,0,0
"419","AC016999.2","2_239330477","UP",0,1,0,0
"420","AC017006.2","2_46304451","NA",0,1,0,0
"421","AC017006.3","2_46389475","NA",0,1,0,0
"422","AC017028.1","2_240081688","NA",0,1,0,0
"423","AC017076.5","2_6970754","NA",0,1,0,0
"424","AC017083.1","2_68454688","NA",0,1,0,0
"425","AC017104.2","2_232316580","NA",0,1,0,0
"426","AC017116.11","7_44103689","UP",0,1,0,0
"427","AC018450.1","3_142882975","NA",0,1,0,0
"428","AC018470.1","2_175195359","NA",0,1,0,0
"429","AC018705.5","7_50592159","NA",0,1,0,0
"430","AC018755.1","19_52089926","NA",0,1,0,0
"431","AC018755.16","19_52089926","NA",0,1,0,0
"432","AC018755.2","19_52188083","UP",0,1,0,0
"433","AC018816.3","3_4922743","NA",0,1,0,0
"434","AC018867.1","2_187359727","NA",0,1,0,0
"435","AC018878.3","2_106795423","NA",0,1,0,0
