from	to	ver[el[, 1], ]	ver2[el[, 2], ]
16	2580	1_145472456	1_145470529
16	2581	1_145472456	1_145479785
16	2582	1_145472456	1_145482846
16	2583	1_145472456	1_145488534
16	440	1_145472456	1_145503235
16	441	1_145472456	1_145513771
16	2584	1_145472456	1_145516283
16	2585	1_145472456	1_145518650
16	442	1_145472456	1_145520504
16	2586	1_145472456	1_145528091
16	2587	1_145472456	1_145538554
16	443	1_145472456	1_145546608
16	2588	1_145472456	1_145551234
16	2589	1_145472456	1_145552216
16	2590	1_145472456	1_145555798
16	2591	1_145472456	1_145563963
16	444	1_145472456	1_145569758
16	2592	1_145472456	1_145575727
16	2593	1_145472456	1_145577485
16	2594	1_145472456	1_145578039
16	2595	1_145472456	1_145584875
16	2596	1_145472456	1_145586351
16	445	1_145472456	1_145589482
16	2597	1_145472456	1_145593205
16	2598	1_145472456	1_145596843
16	2599	1_145472456	1_145602803
16	2600	1_145472456	1_145606188
16	2601	1_145472456	1_149812977
16	2602	1_145472456	1_161475215
16	2603	1_145472456	1_167690219
17	2604	1_150946808	1_150227107
17	2605	1_150946808	1_150598124
17	2606	1_150946808	1_150769819
17	2607	1_150946808	1_150953569
17	2608	1_150946808	1_151124430
17	2609	1_150946808	1_151127851
18	2610	1_155290566	1_155306293
18	2611	1_155290566	1_155444111
18	2612	1_155290566	1_155457253
18	2613	1_155290566	1_155463161
18	2614	1_155290566	1_155464596
18	2615	1_155290566	1_155469400
18	2616	1_155290566	1_155473187
18	2617	1_155290566	1_155477778
18	2618	1_155290566	1_155491669
18	2619	1_155290566	1_155495474
18	2620	1_155290566	1_155507042
18	2621	1_155290566	1_155540996
18	2622	1_155290566	1_155550868
18	2623	1_155290566	1_155569107
18	2624	1_155290566	1_155577723
18	2625	1_155290566	1_155609490
18	2626	1_155290566	1_155610178
18	2627	1_155290566	1_155610701
18	2628	1_155290566	1_155615606
18	2629	1_155290566	1_155620653
18	2630	1_155290566	1_155622937
18	2631	1_155290566	1_155624657
18	2632	1_155290566	1_155626088
18	2633	1_155290566	1_155627202
18	2634	1_155290566	1_155671595
18	2635	1_155290566	1_155684163
18	2636	1_155290566	1_155687009
18	2637	1_155290566	1_155692395
18	2638	1_155290566	1_155695190
18	2639	1_155290566	1_155723960
18	2640	1_155290566	1_155737724
18	2641	1_155290566	1_155746783
18	2642	1_155290566	1_155771128
18	2643	1_155290566	1_155772814
18	2644	1_155290566	1_155782865
18	2645	1_155290566	1_155785091
18	2646	1_155290566	1_155810865
18	2647	1_155290566	1_155815767
18	2648	1_155290566	1_155869571
18	2649	1_155290566	6_142153541
19	2650	1_156595211	1_156283988
19	2651	1_156595211	1_156332262
19	459	1_156595211	1_156336818
19	2652	1_156595211	1_156341593
19	2653	1_156595211	1_156351978
19	2654	1_156595211	1_156362870
19	2655	1_156595211	1_156371401
19	2656	1_156595211	1_156372161
19	2657	1_156595211	1_156374271
19	2658	1_156595211	1_156380226
19	460	1_156595211	1_156393868
19	2659	1_156595211	1_156401173
19	2660	1_156595211	1_156402164
19	2661	1_156595211	1_156403614
19	2662	1_156595211	1_156412388
19	2663	1_156595211	1_156419276
19	2664	1_156595211	1_156435007
19	2665	1_156595211	1_156453608
19	2666	1_156595211	1_156491038
19	2667	1_156595211	1_156492026
19	2668	1_156595211	1_156494040
19	2669	1_156595211	1_156505405
19	2670	1_156595211	1_156513315
19	462	1_156595211	1_156622326
19	2671	1_156595211	1_156650016
19	2672	1_156595211	1_156682729
19	2673	1_156595211	1_156689494
19	2674	1_156595211	1_156808353
19	2675	1_156595211	1_156812829
19	2676	1_156595211	1_156817627
19	2677	1_156595211	1_156827631
19	466	1_156595211	1_156828053
19	2678	1_156595211	1_156831114
19	2679	1_156595211	1_156844436
19	2680	1_156595211	1_156851032
19	2681	1_156595211	1_156852481
19	2682	1_156595211	1_156858187
19	2683	1_156595211	1_156881919
19	2684	1_156595211	1_156916090
19	2685	1_156595211	1_156917223
19	2686	1_156595211	1_156918444
19	2687	1_156595211	1_156936580
20	2688	1_165325652	1_165530977
20	2689	1_165325652	1_165537789
20	2690	1_165325652	1_165540914
20	2691	1_165325652	1_165542839
20	2692	1_165325652	1_165544641
20	468	1_165325652	1_165548166
20	2693	1_165325652	1_165553195
20	2694	1_165325652	1_165554633
20	2695	1_165325652	1_165554902
20	2696	1_165325652	1_165555902
20	2697	1_165325652	1_165561476
20	2698	1_165325652	1_165563102
20	2699	1_165325652	1_165568347
20	2700	1_165325652	1_165568937
20	2701	1_165325652	1_165863834
20	2702	1_165325652	1_165870019
20	2703	1_165325652	1_165873020
20	2704	1_165325652	1_165892032
20	2705	1_165325652	1_165894701
20	2706	1_165325652	1_165897034
20	2707	1_165325652	1_165928036
20	2708	1_165325652	1_165969138
21	2709	1_170628770	1_169876587
21	2710	1_170628770	1_169876738
21	2711	1_170628770	1_169889776
21	2712	1_170628770	1_169891901
21	2713	1_170628770	1_169896993
21	2714	1_170628770	1_169898050
21	2715	1_170628770	1_169899451
21	2716	1_170628770	1_169899671
21	2717	1_170628770	1_169902530
21	2718	1_170628770	1_169954344
21	2719	1_170628770	1_170039549
21	2720	1_170628770	1_170098719
21	2721	1_170628770	1_170115207
21	2722	1_170628770	1_170207328
21	2723	1_170628770	1_170261925
21	2724	1_170628770	1_170314094
21	2725	1_170628770	1_170317959
21	2726	1_170628770	1_170621586
21	2727	1_170628770	1_170625792
22	472	1_172113777	1_172106830
22	2728	1_172113777	1_172235627
22	2729	1_172113777	1_172242274
22	2730	1_172113777	1_172248266
22	2731	1_172113777	1_172249690
22	2732	1_172113777	1_172251728
22	2733	1_172113777	1_172253621
22	2734	1_172113777	1_172257504
22	2735	1_172113777	1_172264623
22	2736	1_172113777	1_172265574
22	2737	1_172113777	1_172267004
22	2738	1_172113777	1_172297248
22	2739	1_172113777	1_172298772
22	2740	1_172113777	1_172300045
22	2741	1_172113777	1_172301186
22	2742	1_172113777	1_172305365
22	2743	1_172113777	1_172306281
22	2744	1_172113777	1_172308296
22	2745	1_172113777	1_172312465
22	2746	1_172113777	1_172313055
22	2747	1_172113777	1_172314113
22	2748	1_172113777	1_172314387
22	473	1_172113777	1_172316003
22	2749	1_172113777	1_172318881
22	2750	1_172113777	1_172320470
22	2751	1_172113777	1_172328709
22	2752	1_172113777	1_172330378
22	2753	1_172113777	1_172330940
22	474	1_172113777	1_172332056
22	2754	1_172113777	1_172340835
22	2755	1_172113777	1_172342527
22	2756	1_172113777	1_172343550
22	2757	1_172113777	1_172344878
22	2758	1_172113777	1_172357067
22	2759	1_172113777	1_172363770
22	2760	1_172113777	1_172370378
22	2761	1_172113777	1_172371807
22	2762	1_172113777	1_172374207
22	2763	1_172113777	1_172376143
22	2764	1_172113777	1_172377653
22	2765	1_172113777	1_172383011
22	2766	1_172113777	1_172386450
22	2767	1_172113777	1_172387154
22	2768	1_172113777	1_172387514
22	475	1_172113777	1_172387710
22	2769	1_172113777	1_172398057
22	2770	1_172113777	1_172400318
22	2771	1_172113777	1_172404525
22	2772	1_172113777	1_172410203
22	2773	1_172113777	1_172413804
22	2774	1_172113777	1_172418839
22	2775	1_172113777	1_172420116
22	2776	1_172113777	1_172426949
22	2777	1_172113777	1_172428252
22	2778	1_172113777	1_172475625
23	2779	1_200841100	1_200516663
23	2780	1_200841100	1_200524496
23	2781	1_200841100	1_200526064
23	2782	1_200841100	1_200531140
23	2783	1_200841100	1_200531750
23	2784	1_200841100	1_200533609
23	2785	1_200841100	1_200534825
23	2786	1_200841100	1_200536767
23	2787	1_200841100	1_200538932
23	2788	1_200841100	1_200549075
23	2789	1_200841100	1_200549536
23	2790	1_200841100	1_200553894
23	2791	1_200841100	1_200558196
23	2792	1_200841100	1_200558617
23	2793	1_200841100	1_200560497
23	2794	1_200841100	1_200562238
23	2795	1_200841100	1_200574800
23	2796	1_200841100	1_200576724
23	2797	1_200841100	1_200580342
23	2798	1_200841100	1_200583420
23	476	1_200841100	1_200588010
23	2799	1_200841100	1_200593308
23	2800	1_200841100	1_200594003
23	2801	1_200841100	1_200594194
23	2802	1_200841100	3_184346474
24	2803	1_207275723	1_144008808
24	2804	1_207275723	1_144014968
24	2805	1_207275723	1_207344370
24	2806	1_207275723	1_207346303
24	2807	1_207275723	1_207398258
24	2808	1_207275723	1_207422093
24	2809	1_207275723	1_207433490
24	2810	1_207275723	1_207435799
24	2811	1_207275723	1_207439339
24	2812	1_207275723	1_207447077
24	2813	1_207275723	1_207458518
24	2814	1_207275723	1_207466290
24	2815	1_207275723	1_207468789
24	2816	1_207275723	1_207472106
24	2817	1_207275723	1_207474642
24	2818	1_207275723	1_207475829
24	2819	1_207275723	1_207478430
24	2820	1_207275723	1_207480170
24	2821	1_207275723	1_207483367
24	2822	1_207275723	1_207483800
24	2823	1_207275723	1_207487505
24	2824	1_207275723	1_207488308
24	483	1_207275723	1_207491500
24	2825	1_207275723	1_207495828
24	2826	1_207275723	1_207523102
24	2827	1_207275723	1_207526004
24	2828	1_207275723	1_207536158
24	2829	1_207275723	1_207542514
24	2830	1_207275723	1_207542842
24	2831	1_207275723	1_207547058
24	2832	1_207275723	1_207547859
24	2833	1_207275723	1_207549894
24	2834	1_207275723	1_207559047
24	2835	1_207275723	1_207564995
24	2836	1_207275723	1_207568721
24	2837	1_207275723	1_207570389
24	2838	1_207275723	1_207574163
24	2839	1_207275723	1_207575964
24	2840	1_207275723	1_207577712
24	2841	1_207275723	1_207581475
24	2842	1_207275723	1_207587063
24	2843	1_207275723	1_207590613
24	2844	1_207275723	1_207591230
24	2845	1_207275723	1_207600900
24	2846	1_207275723	1_207604150
24	2847	1_207275723	1_207605463
24	2848	1_207275723	1_207610809
24	2849	1_207275723	1_207611801
24	2850	1_207275723	1_207615880
24	2851	1_207275723	1_207622906
24	484	1_207275723	1_207626422
24	2852	1_207275723	1_207631616
24	2853	1_207275723	1_207638036
24	2854	1_207275723	1_207639430
24	2855	1_207275723	1_207641326
24	2856	1_207275723	1_207641588
24	2857	1_207275723	1_207642629
24	2858	1_207275723	1_207642875
24	2859	1_207275723	1_207657879
24	2860	1_207275723	1_207658166
24	2861	1_207275723	1_207658839
24	485	1_207275723	1_207659875
24	2862	1_207275723	1_207672994
24	2863	1_207275723	1_207673203
24	2864	1_207275723	1_207673460
24	2865	1_207275723	1_207674883
24	2866	1_207275723	1_207675078
24	2867	1_207275723	1_207683731
24	2868	1_207275723	1_207691354
24	2869	1_207275723	1_207691511
24	2870	1_207275723	1_207692553
24	2871	1_207275723	1_207692985
24	2872	1_207275723	1_207696341
24	2873	1_207275723	1_207738224
24	2874	1_207275723	1_207739541
24	2875	1_207275723	1_207768863
24	2876	1_207275723	1_207803005
24	2877	1_207275723	1_207846028
24	2878	1_207275723	1_207851359
24	2879	1_207275723	1_207855970
24	2880	1_207275723	1_207863488
24	2881	1_207275723	1_207872892
24	2882	1_207275723	1_207874296
24	2883	1_207275723	1_207876617
24	2884	1_207275723	1_207950476
25	2885	1_224357606	1_222909496
25	2886	1_224357606	1_224032489
25	2887	1_224357606	1_224396242
25	2888	1_224357606	1_224429106
25	2889	1_224357606	1_224439833
25	2890	1_224357606	1_224510175
25	2891	1_224357606	1_224543448
25	2892	1_224357606	1_224617641
25	2893	1_224357606	1_224631199
25	500	1_224357606	1_229477418
26	490	1_225996792	1_225596388
26	2894	1_225996792	1_225613778
26	491	1_225996792	1_225616610
26	2895	1_225996792	1_225632429
26	2896	1_225996792	1_225632818
26	2897	1_225996792	1_225650333
26	2898	1_225996792	1_225652472
26	2899	1_225996792	1_225674409
26	2900	1_225996792	1_225675083
26	2901	1_225996792	1_225675771
26	2902	1_225996792	1_225677679
26	2903	1_225996792	1_225700844
26	2904	1_225996792	1_225737942
26	2905	1_225996792	1_225738162
26	492	1_225996792	1_226098282
26	2906	1_225996792	1_226110293
26	2907	1_225996792	1_226169378
27	2908	1_228386110	1_228587629
27	2909	1_228386110	1_228610767
27	2910	1_228386110	1_228637113
27	2911	1_228386110	1_228649739
28	2912	1_228656412	1_228193804
28	494	1_228656412	1_228264821
28	496	1_228656412	1_228295802
28	2913	1_228656412	1_228311478
28	2914	1_228656412	1_228311658
28	2915	1_228656412	1_228313682
28	2916	1_228656412	1_228322644
28	2917	1_228656412	1_228324537
28	2918	1_228656412	1_228354841
28	2919	1_228656412	1_228368073
28	2920	1_228656412	1_228374266
28	498	1_228656412	1_228399082
28	2910	1_228656412	1_228637113
28	2911	1_228656412	1_228649739
29	2921	1_230557519	1_229791951
29	2922	1_230557519	1_229808018
29	2923	1_230557519	1_229945031
29	2924	1_230557519	1_230554655
30	2925	10_16561534	10_15881610
30	512	10_16561534	10_15899090
30	2926	10_16561534	10_15919886
30	2927	10_16561534	10_15921862
30	513	10_16561534	10_15924220
30	2928	10_16561534	10_15931604
30	2929	10_16561534	10_15932134
30	2930	10_16561534	10_15938989
30	2931	10_16561534	10_15941280
30	2932	10_16561534	10_15948177
30	2933	10_16561534	10_15964666
30	2934	10_16561534	10_15965591
30	2935	10_16561534	10_15971335
30	2936	10_16561534	10_15971618
30	2937	10_16561534	10_16052496
30	2938	10_16561534	10_16153077
30	2939	10_16561534	10_16154075
30	2940	10_16561534	10_16156120
30	2941	10_16561534	10_16158226
31	2942	10_18548401	10_17638150
31	2943	10_18548401	10_17643547
31	2944	10_18548401	10_17645514
32	2945	10_21813815	10_8075355
32	2946	10_21813815	10_8080317
32	2947	10_21813815	10_8081018
32	509	10_21813815	10_8081682
32	518	10_21813815	10_18947403
32	2948	10_21813815	10_21563241
32	2949	10_21813815	10_21564197
32	2950	10_21813815	10_21568935
32	2951	10_21813815	10_22004896
32	2952	10_21813815	10_22010058
32	2953	10_21813815	10_22010737
32	2954	10_21813815	10_22011432
32	2955	10_21813815	10_22013499
32	2956	10_21813815	10_22022351
32	2957	10_21813815	10_22025663
32	2958	10_21813815	10_22029466
32	2959	10_21813815	10_22235621
32	2960	10_21813815	10_22237449
32	2961	10_21813815	10_22237748
32	2962	10_21813815	10_22241368
32	2963	10_21813815	10_22243676
32	2964	10_21813815	10_22251293
32	2965	10_21813815	10_22261316
32	2966	10_21813815	10_22277484
32	2967	10_21813815	10_22283250
32	2968	10_21813815	10_22290008
32	2969	10_21813815	10_22298916
32	2970	10_21813815	10_22508703
32	2971	10_21813815	10_22512353
32	2972	10_21813815	10_22514710
32	2973	10_21813815	10_22516088
32	2974	10_21813815	10_22518814
32	2975	10_21813815	10_22521511
32	2976	10_21813815	10_22529125
32	2977	10_21813815	10_22533241
32	2978	10_21813815	10_22534665
32	2979	10_21813815	10_22537162
32	2980	10_21813815	10_22537387
32	2981	10_21813815	10_22543471
32	2982	10_21813815	10_22548389
32	2983	10_21813815	10_22588384
32	2984	10_21813815	10_22589140
32	2985	10_21813815	10_22597408
32	2986	10_21813815	10_22600009
32	2987	10_21813815	10_22602062
32	2988	10_21813815	10_22603757
32	519	10_21813815	10_22604011
32	2989	10_21813815	10_22605864
32	2990	10_21813815	10_22612345
32	2991	10_21813815	10_22613689
32	2992	10_21813815	10_22616956
32	2993	10_21813815	10_22620778
32	2994	10_21813815	10_22624253
32	2995	10_21813815	10_22625914
32	2996	10_21813815	10_22626701
32	2997	10_21813815	10_22627205
32	2998	10_21813815	10_22627964
32	2999	10_21813815	10_22628205
32	3000	10_21813815	10_22631885
32	520	10_21813815	10_22632573
32	3001	10_21813815	10_22634916
32	3002	10_21813815	10_22639227
32	3003	10_21813815	10_22648275
32	3004	10_21813815	10_22655843
32	3005	10_21813815	10_22678547
32	3006	10_21813815	10_22704707
32	3007	10_21813815	10_22707398
32	3008	10_21813815	10_22718590
32	3009	10_21813815	10_22719519
32	3010	10_21813815	10_22723069
32	3011	10_21813815	10_22729711
32	3012	10_21813815	10_22730308
32	3013	10_21813815	10_22735200
32	3014	10_21813815	10_22736276
32	3015	10_21813815	10_22736707
32	3016	10_21813815	10_22743729
32	3017	10_21813815	10_22754629
32	3018	10_21813815	10_22756570
32	3019	10_21813815	10_22761122
32	3020	10_21813815	10_22763015
32	3021	10_21813815	10_22765204
32	3022	10_21813815	10_22769904
32	3023	10_21813815	10_22774698
32	3024	10_21813815	10_22858667
32	3025	10_21813815	10_22871932
32	3026	10_21813815	10_22884233
32	3027	10_21813815	10_22887694
32	3028	10_21813815	10_22899024
32	3029	10_21813815	10_22900876
32	3030	10_21813815	10_22911315
32	3031	10_21813815	10_22912930
32	3032	10_21813815	10_22913136
32	3033	10_21813815	10_22928577
32	3034	10_21813815	10_22947536
32	3035	10_21813815	10_22951546
32	3036	10_21813815	10_22961827
32	3037	10_21813815	10_22973335
32	3038	10_21813815	10_22981279
32	3039	10_21813815	10_22986300
32	3040	10_21813815	10_22987869
32	3041	10_21813815	10_23271475
32	3042	10_21813815	10_23274447
