"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019080","BP","GO:0019080","viral gene expression","12/442","191/18670",0.00204460845567013,0.00204460845567013,0.196336217230008,"RPS25/RPS10/RPL27/RPL35/RPL37/RPS27/RPS17/RPL12/RPS4X/RPS29/RPL41/RPL36A",12
"GO:0051896","BP","GO:0051896","regulation of protein kinase B signaling","14/442","244/18670",0.00211578342474435,0.00211578342474435,0.198215499791839,"NOP53/PDGFRA/FGF7/HAX1/NTRK2/KIT/IGF2/CCL19/LEP/RNF41/MIR342/RACK1/HLA-G/MIR222",14
"GO:0022626","CC","GO:0022626","cytosolic ribosome","14/459","112/19717",3.3815419386217e-07,3.3815419386217e-07,0.000137041436459932,"EIF2AK2/RPS25/RPS10/RPL27/RPL35/RPL37/RPS27/RPS17/RPL12/RPS4X/RACK1/RPS29/RPL41/RPL36A",14
"GO:0005581","CC","GO:0005581","collagen trimer","10/459","87/19717",3.41941802538432e-05,3.41941802538432e-05,0.00692882073564717,"COL16A1/COL12A1/COL6A1/COL8A1/COL6A3/ADIPOQ/COL4A1/COL14A1/COL5A2/COL15A1",10
"GO:0022627","CC","GO:0022627","cytosolic small ribosomal subunit","7/459","44/19717",6.4381611399091e-05,6.4381611399091e-05,0.00869716504864914,"RPS25/RPS10/RPS27/RPS17/RPS4X/RACK1/RPS29",7
"GO:0044391","CC","GO:0044391","ribosomal subunit","13/459","190/19717",0.000529933458585926,0.000529933458585926,0.053690626725153,"RPS25/RPS10/RPL27/RPL35/RPL37/RPS27/RPS17/RPL12/RPS4X/RACK1/RPS29/RPL41/RPL36A",13
"GO:0015935","CC","GO:0015935","small ribosomal subunit","7/459","72/19717",0.00141583096750833,0.00141583096750833,0.0964461809362014,"RPS25/RPS10/RPS27/RPS17/RPS4X/RACK1/RPS29",7
"GO:0062023","CC","GO:0062023","collagen-containing extracellular matrix","20/459","406/19717",0.00142790449697753,0.00142790449697753,0.0964461809362014,"ITIH1/COL16A1/LAMB4/MXRA5/SOD3/COL12A1/SULF1/CDH13/COL6A1/COL8A1/COL6A3/PODN/ADIPOQ/BGN/THBS2/COL4A1/COL14A1/IFNA2/COL5A2/COL15A1",20
"GO:0005840","CC","GO:0005840","ribosome","15/459","272/19717",0.00187319833424765,0.00187319833424765,0.108448324614337,"EIF2AK2/RPS25/RPS10/RPL27/RPL35/RPL37/LARP1/RPS27/RPS17/RPL12/RPS4X/RACK1/RPS29/RPL41/RPL36A",15
"GO:0005925","CC","GO:0005925","focal adhesion","19/459","405/19717",0.00319628157838498,0.00319628157838498,0.153714065641321,"CD44/FERMT2/APBB1IP/ITGB8/ARHGEF2/RPS10/RPL27/CDH13/PRUNE1/THY1/FBLIM1/DLC1/YES1/RPS17/FHL3/RPL12/MPZL1/RPS4X/RPS29",19
"GO:0022625","CC","GO:0022625","cytosolic large ribosomal subunit","6/459","63/19717",0.00341365002917739,0.00341365002917739,0.153714065641321,"RPL27/RPL35/RPL37/RPL12/RPL41/RPL36A",6
"GO:0030055","CC","GO:0030055","cell-substrate junction","19/459","412/19717",0.00384632263831702,0.00384632263831702,0.155877285868637,"CD44/FERMT2/APBB1IP/ITGB8/ARHGEF2/RPS10/RPL27/CDH13/PRUNE1/THY1/FBLIM1/DLC1/YES1/RPS17/FHL3/RPL12/MPZL1/RPS4X/RPS29",19
"GO:0016342","CC","GO:0016342","catenin complex","4/459","29/19717",0.00434046096347009,0.00434046096347009,0.156345341020657,"CDH9/CDH26/CDH11/CDH13",4
"GO:0098554","CC","GO:0098554","cytoplasmic side of endoplasmic reticulum membrane","3/459","15/19717",0.00462944646139087,0.00462944646139087,0.156345341020657,"RPL27/SPPL3/RPS29",3
"GO:0042788","CC","GO:0042788","polysomal ribosome","4/459","32/19717",0.00622143465813078,0.00622143465813078,0.193947558168449,"LARP1/RPS29/RPL41/RPL36A",4
"GO:0030020","MF","GO:0030020","extracellular matrix structural constituent conferring tensile strength","9/429","41/17696",4.68309989899357e-07,4.68309989899357e-07,0.000147600935064354,"COL16A1/COL12A1/COL6A1/COL8A1/COL6A3/COL4A1/COL14A1/COL5A2/COL15A1",9
"GO:0005201","MF","GO:0005201","extracellular matrix structural constituent","17/429","163/17696",4.72124203067798e-07,4.72124203067798e-07,0.000147600935064354,"COL16A1/LAMB4/MXRA5/TFPI2/COL12A1/COL6A1/COL8A1/COL6A3/MUC3A/PODN/ADIPOQ/BGN/THBS2/COL4A1/COL14A1/COL5A2/COL15A1",17
"GO:0016918","MF","GO:0016918","retinal binding","4/429","16/17696",0.000491775635248681,0.000491775635248681,0.102496395557094,"OPN5/CRABP1/CYP27C1/ADH4",4
"GO:0005501","MF","GO:0005501","retinoid binding","5/429","35/17696",0.00145775526039005,0.00145775526039005,0.172952566919525,"OPN5/CRABP1/NR2F2/CYP27C1/ADH4",5
"GO:0018455","MF","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","3/429","10/17696",0.00149540529095449,0.00149540529095449,0.172952566919525,"ADH6/ADH1B/ADH4",3
"GO:0019840","MF","GO:0019840","isoprenoid binding","5/429","36/17696",0.00165964584417726,0.00165964584417726,0.172952566919525,"OPN5/CRABP1/NR2F2/CYP27C1/ADH4",5
"GO:0048407","MF","GO:0048407","platelet-derived growth factor binding","3/429","11/17696",0.00201936281497366,0.00201936281497366,0.180376167232234,"PDGFRA/COL6A1/COL4A1",3
